"","intercept.coef","coef.high","p.intercept","p.high","infection.length","arena.size","initial.parasites","resist.diff"
"7907",3.5720646995221,-0.0828564405372328,0,0.00062138991371184,50,6,90,"10%"
"7908",3.60059453924636,-0.115975549445137,0,1.45917452823926e-06,50,6,90,"10%"
"7909",3.58073729549423,-0.0948924397717934,0,8.71309327408875e-05,50,6,90,"10%"
"7910",3.56529839234258,-0.0684878464774802,0,0.00466015749999808,50,6,90,"10%"
"7911",3.60004824040732,-0.122198507224083,0,4.07416454350951e-07,50,6,90,"10%"
"7912",3.58518421777517,-0.114460773464406,0,2.36731997514505e-06,50,6,90,"10%"
"7913",3.60304919750874,-0.12581712957059,0,1.80594985537698e-07,50,6,90,"10%"
"7914",3.58379667766078,-0.0970334076689816,0,5.9116752983641e-05,50,6,90,"10%"
"7915",3.58518421777517,-0.111356145078109,0,4.32753950837233e-06,50,6,90,"10%"
"7916",3.56359963768718,-0.0802080183990365,0,0.000963407675267278,50,6,90,"10%"
"7917",3.56699426612381,-0.0723065413743182,0,0.00281743238752716,50,6,90,"10%"
"7918",3.55563373496657,-0.0768582186590442,0,0.00161431771020297,50,6,90,"10%"
"7919",3.58795353552398,-0.108253092373877,0,7.57684478310606e-06,50,6,90,"10%"
"7920",3.55905546627773,-0.081514518028247,0,0.000819807643621288,50,6,90,"10%"
"7921",3.59676416520613,-0.112451876833469,0,3.07408324438604e-06,50,6,90,"10%"
"7922",3.57037741003293,-0.0735668641678336,0,0.00234076348457583,50,6,90,"10%"
"7923",3.57122141064571,-0.107988638064095,0,9.46837141742918e-06,50,6,90,"10%"
"7924",3.55162686068757,-0.0563321556462882,0,0.0204053775802408,50,6,90,"10%"
"7925",3.58518421777517,-0.111666174533389,0,4.07708180123308e-06,50,6,90,"10%"
"7926",3.59043938130068,-0.113825360353773,0,2.52407170079746e-06,50,6,90,"10%"
"7927",3.57318797961775,-0.0775899225341054,0,0.00132374907789052,50,6,90,"10%"
"7928",3.57234563785799,-0.109739628067186,0,6.75589310354798e-06,50,6,90,"10%"
"7929",3.56274917696972,-0.0898514811423782,0,0.000226885389542124,50,6,90,"10%"
"7930",3.54731588979215,-0.0719391099557417,0,0.00325058903567475,50,6,90,"10%"
"7931",3.58240720960342,-0.0916738626304084,0,0.00014636292037892,50,6,90,"10%"
"7932",3.58101580823799,-0.118409798447193,0,1.13417680368094e-06,50,6,90,"10%"
"7933",3.59484346218734,-0.101978891999362,0,2.24636413602887e-05,50,6,90,"10%"
"7934",3.56331623113859,-0.0577588341521917,0,0.016821077463781,50,6,90,"10%"
"7935",3.60004824040732,-0.143731559524085,0,3.1428403905138e-09,50,6,90,"10%"
"7936",3.5737491468603,-0.103958973732538,0,1.92321061904579e-05,50,6,90,"10%"
"7937",3.581294243434,-0.0835752947812217,0,0.000526088837972403,50,6,90,"10%"
"7938",3.5712214106457,-0.119964829110811,0,9.36135733069902e-07,50,6,90,"10%"
"7939",3.56586400321739,-0.0901777695644943,0,0.000210664509478073,50,6,90,"10%"
"7940",3.58712354515955,-0.0930431693506802,0,0.000112649909963369,50,6,90,"10%"
"7941",3.58850647996715,-0.0941223835788759,0,9.30700216554257e-05,50,6,90,"10%"
"7942",3.55877076876692,-0.105613648174048,0,1.65202378035224e-05,50,6,90,"10%"
"7943",3.58296322852239,-0.106658374373426,0,1.07400081464601e-05,50,6,90,"10%"
"7944",3.58407433974781,-0.110556296506028,0,5.10503802637396e-06,50,6,90,"10%"
"7945",3.57655026914001,-0.0724955020381539,0,0.00262120014794814,50,6,90,"10%"
"7946",3.58656983528936,-0.0991947573861591,0,3.97141404817084e-05,50,6,90,"10%"
"7947",3.57990129154419,-0.112916169344033,0,3.39803554866725e-06,50,6,90,"10%"
"7948",3.56473246137107,-0.105266171584921,0,1.65921612943962e-05,50,6,90,"10%"
"7949",3.57794789340665,-0.0951705247520771,0,8.5081300910837e-05,50,6,90,"10%"
"7950",3.55134004009187,-0.0741079721537215,0,0.00239646841424683,50,6,90,"10%"
"7951",3.58379667766078,-0.125903952322084,0,2.31932902494213e-07,50,6,90,"10%"
"7952",3.58407433974781,-0.110866422109383,0,4.81151385834056e-06,50,6,90,"10%"
"7953",3.60086757679072,-0.12890112424036,0,9.5029730629847e-08,50,6,90,"10%"
"7954",3.56501546689155,-0.0964710117697854,0,7.61219705435977e-05,50,6,90,"10%"
"7955",3.57262649728969,-0.0920019819962088,0,0.000149537822053009,50,6,90,"10%"
"7956",3.56840530064607,-0.0725039835146076,0,0.00272559278854753,50,6,90,"10%"
"7957",3.58157260112543,-0.116461893719619,0,1.66329854592186e-06,50,6,90,"10%"
"7958",3.56868726878554,-0.071573830293548,0,0.00307856254590694,50,6,90,"10%"
"7959",3.56218180106798,-0.0834062847604482,0,0.000609524570286355,50,6,90,"10%"
"7960",3.56019344648589,-0.0697649310957917,0,0.0040518263324284,50,6,90,"10%"
"7961",3.5743099993708,-0.103586555060034,0,2.04494582203672e-05,50,6,90,"10%"
"7962",3.56388296393925,-0.0746747049543824,0,0.00208304593272226,50,6,90,"10%"
"7963",3.59922823216129,-0.130372202025319,0,7.03229759214647e-08,50,6,90,"10%"
"7964",3.56104608260405,-0.083196349420813,0,0.000633246595955831,50,6,90,"10%"
"7965",3.57934356704563,-0.0941114564403997,0,0.000100377004703648,50,6,90,"10%"
"7966",3.56868726878553,-0.0852956494973884,0,0.000440305484576446,50,6,90,"10%"
"7967",3.56331623113859,-0.0625752191401745,0,0.00968910045778175,50,6,90,"10%"
"7968",3.5751506887856,-0.087164177051047,0,0.000316347704256145,50,6,90,"10%"
"7969",3.58185088135541,-0.112060708227646,0,3.92127331730308e-06,50,6,90,"10%"
"7970",3.5743099993708,-0.108261645389029,0,8.71952853256157e-06,50,6,90,"10%"
"7971",3.57487053750207,-0.114461296208069,0,2.66628719161457e-06,50,6,90,"10%"
"7972",3.58157260112543,-0.10991675581471,0,5.92244419746779e-06,50,6,90,"10%"
"7973",3.59209318542625,-0.105635959813267,0,1.18329507390923e-05,50,6,90,"10%"
"7974",3.55220025519869,-0.0697301534077915,0,0.00421996131990713,50,6,90,"10%"
"7975",3.59676416520613,-0.124487201863023,0,2.6224601147043e-07,50,6,90,"10%"
