"","intercept.coef","coef.high","p.intercept","p.high","infection.length","arena.size","initial.parasites","resist.diff"
"134",2.14943391349987,-0.536003979792249,0,1.44472935550019e-21,30,2,10,"75%"
"135",2.17928687664956,-0.575867036540509,0,9.48137777110868e-25,30,2,10,"75%"
"136",2.17475172148417,-0.601977793420906,0,2.32356603976187e-26,30,2,10,"75%"
"137",2.15640258281596,-0.58570549869772,0,7.38299723515691e-25,30,2,10,"75%"
"138",2.17247640764703,-0.535423328178085,0,5.38408328860118e-22,30,2,10,"75%"
"139",2.16791018966745,-0.578674984550725,0,1.13877460008032e-24,30,2,10,"75%"
"140",2.17133680638409,-0.600639722263705,0,3.45621073286494e-26,30,2,10,"75%"
"141",2.15986879079245,-0.591252872877557,0,2.68241958260847e-25,30,2,10,"75%"
"142",2.19053558918542,-0.557381150133886,0,8.56672438616457e-24,30,2,10,"75%"
"143",2.16905370036952,-0.563623809332584,0,1.00745035355543e-23,30,2,10,"75%"
"144",2.1701959049483,-0.517698503053727,0,7.75732477567851e-21,30,2,10,"75%"
"145",2.16676536985151,-0.533610930799465,0,9.14750315181803e-22,30,2,10,"75%"
"146",2.19165353228676,-0.639844732688164,0,2.3705840772918e-29,30,2,10,"75%"
"147",2.1540850846756,-0.604397176647047,0,5.18709273110336e-26,30,2,10,"75%"
"148",2.1621729392773,-0.558753099168546,0,2.92175095568561e-23,30,2,10,"75%"
"149",2.16676536985151,-0.485937461330674,0,7.95557252977172e-19,30,2,10,"75%"
"150",2.15871472257435,-0.567440780767513,0,9.70908942450216e-24,30,2,10,"75%"
"151",2.16905370036952,-0.526181011848837,0,2.4098458047272e-21,30,2,10,"75%"
"152",2.18492704952581,-0.585539472945132,0,1.61121893248279e-25,30,2,10,"75%"
"153",2.14006616349627,-0.573535752073109,0,1.03074504904728e-23,30,2,10,"75%"
"154",2.16905370036952,-0.549665457081109,0,7.89530424466609e-23,30,2,10,"75%"
"155",2.17133680638409,-0.546025544793642,0,1.20553465866616e-22,30,2,10,"75%"
"156",2.17133680638409,-0.563900896620299,0,8.60643611708044e-24,30,2,10,"75%"
"157",2.1701959049483,-0.529259325453419,0,1.4658092670009e-21,30,2,10,"75%"
"158",2.17247640764703,-0.622788499618445,0,1.10099217955806e-27,30,2,10,"75%"
"159",2.15176220325946,-0.54834236314789,0,2.20825517496316e-22,30,2,10,"75%"
"160",2.17361471169709,-0.530742023176722,0,1.00954467714934e-21,30,2,10,"75%"
"161",2.18154676461699,-0.638248654685756,0,5.77223103120441e-29,30,2,10,"75%"
"162",2.16447179086441,-0.597941379440641,0,7.63879134399901e-26,30,2,10,"75%"
"163",2.16791018966744,-0.570544858467523,0,3.82495408296644e-24,30,2,10,"75%"
"164",2.15524450509533,-0.557879173895181,0,4.6816399038561e-23,30,2,10,"75%"
"165",2.16791018966745,-0.578674984549591,0,1.13873348883091e-24,30,2,10,"75%"
"166",2.15986879079245,-0.556448950683814,0,4.5901848950243e-23,30,2,10,"75%"
"167",2.18267479632149,-0.575238886557759,0,8.70327519909164e-25,30,2,10,"75%"
"168",2.17361471169708,-0.600840783634192,0,2.94688755815444e-26,30,2,10,"75%"
"169",2.14710019015365,-0.561954970288404,0,3.87541335951016e-23,30,2,10,"75%"
"170",2.15524450509534,-0.549814614058616,0,1.51022222183508e-22,30,2,10,"75%"
"171",2.16905370036952,-0.577779758562753,0,1.2251759428023e-24,30,2,10,"75%"
"172",2.15986879079245,-0.524763131609577,0,4.47266136962282e-21,30,2,10,"75%"
"173",2.18041745901984,-0.587108928513412,0,1.62576031735966e-25,30,2,10,"75%"
"174",2.17475172148416,-0.606135803568441,0,1.23248566460127e-26,30,2,10,"75%"
"175",2.16791018966744,-0.562480298629776,0,1.26461349332207e-23,30,2,10,"75%"
"176",2.17247640764703,-0.573088831065054,0,2.06261179832697e-24,30,2,10,"75%"
"177",2.14710019015365,-0.535664275056471,0,1.68789431219764e-21,30,2,10,"75%"
"178",2.1770218700187,-0.573602029909957,0,1.50357643415392e-24,30,2,10,"75%"
"179",2.15176220325946,-0.518607764207953,0,1.53345073484936e-20,30,2,10,"75%"
"180",2.18041745901983,-0.564997474907999,0,4.58313490225557e-24,30,2,10,"75%"
"181",2.15059873599616,-0.559324794189518,0,4.77256141468089e-23,30,2,10,"75%"
"182",2.1701959049483,-0.531199190272315,0,1.10667473249683e-21,30,2,10,"75%"
"183",2.15292431843964,-0.553536741858208,0,9.85572917875027e-23,30,2,10,"75%"
"184",2.18267479632149,-0.593439591204509,0,5.46497513921007e-26,30,2,10,"75%"
"185",2.16676536985151,-0.600234958426721,0,4.75464228721759e-26,30,2,10,"75%"
"186",2.17361471169709,-0.572208970959886,0,2.21653831734436e-24,30,2,10,"75%"
"187",2.1770218700187,-0.56958596025517,0,2.74745316007977e-24,30,2,10,"75%"
"188",2.17588743994809,-0.621962237444096,0,1.01880520691923e-27,30,2,10,"75%"
"189",2.15755932094379,-0.536192837644129,0,9.66273967655956e-22,30,2,10,"75%"
"190",2.17019590494831,-0.620507996919597,0,1.78926039097477e-27,30,2,10,"75%"
"191",2.15059873599616,-0.631085531089854,0,1.15621838655099e-27,30,2,10,"75%"
"192",2.16905370036952,-0.549665457082072,0,7.89552586292821e-23,30,2,10,"75%"
"193",2.18380155700408,-0.560460739400382,0,7.60597473222994e-24,30,2,10,"75%"
"194",2.15986879079245,-0.640355585883823,0,1.61157009774842e-28,30,2,10,"75%"
"195",2.16676536985151,-0.589850649122553,0,2.27113705842437e-25,30,2,10,"75%"
"196",2.17475172148416,-0.563315806386747,0,7.88562264748805e-24,30,2,10,"75%"
"197",2.17815501461587,-0.527575158849546,0,1.29783759476699e-21,30,2,10,"75%"
"198",2.20276475771184,-0.585358675628394,0,6.15871506553621e-26,30,2,10,"75%"
"199",2.17815501461587,-0.543049355433024,0,1.34284756774618e-22,30,2,10,"75%"
"200",2.17475172148416,-0.549440459893659,0,6.1738049177372e-23,30,2,10,"75%"
"201",2.18717424148272,-0.626926573238208,0,2.37799519770776e-28,50,2,10,"75%"
"202",2.19053558918542,-0.565224327594924,0,2.61817177812486e-24,50,2,10,"75%"
"203",2.19053558918542,-0.56916910588595,0,1.43908992407492e-24,50,2,10,"75%"
"204",2.1540850846756,-0.558746096620295,0,4.36981771067321e-23,50,2,10,"75%"
"205",2.18941639488841,-0.585996554778663,0,1.17287304643296e-25,50,2,10,"75%"
"206",2.1621729392773,-0.572937734160552,0,3.61202016641021e-24,50,2,10,"75%"
"207",2.17475172148416,-0.539646062301341,0,2.60778642826664e-22,50,2,10,"75%"
"208",2.16561923792089,-0.590772770253102,0,2.105354110813e-25,50,2,10,"75%"
"209",2.1701959049483,-0.601579987033973,0,3.19681073076993e-26,50,2,10,"75%"
"210",2.15640258281596,-0.546964670381556,0,2.15801148183513e-22,50,2,10,"75%"
"211",2.16102152867226,-0.543615446588788,0,2.81197079709627e-22,50,2,10,"75%"
"212",2.14826773260969,-0.565173795514929,0,2.29221096054893e-23,50,2,10,"75%"
"213",2.15755932094379,-0.503148042866816,0,1.05000921098714e-19,50,2,10,"75%"
"214",2.15871472257434,-0.551278812810791,0,1.032256609914e-22,50,2,10,"75%"
"215",2.17475172148416,-0.604054637364529,0,1.69307633015544e-26,50,2,10,"75%"
"216",2.18041745901984,-0.585078470965169,0,2.21322755894562e-25,50,2,10,"75%"
"217",2.16905370036952,-0.600437782455429,0,4.05399480051063e-26,50,2,10,"75%"
"218",2.18492704952581,-0.622580744625246,0,5.36623585794697e-28,50,2,10,"75%"
"219",2.1701959049483,-0.53704146589661,0,4.73474558080805e-22,50,2,10,"75%"
"220",2.17247640764703,-0.55705642353524,0,2.2418490653817e-23,50,2,10,"75%"
"221",2.16447179086442,-0.521599102343961,0,5.72209868408059e-21,50,2,10,"75%"
"222",2.16676536985151,-0.561335478814699,0,1.5869929699676e-23,50,2,10,"75%"
"223",2.18041745901984,-0.564997474908154,0,4.58318738797515e-24,50,2,10,"75%"
"224",2.15755932094379,-0.518562606267568,0,1.19739807437361e-20,50,2,10,"75%"
"225",2.14710019015365,-0.502295133881373,0,1.82432484684586e-19,50,2,10,"75%"
"226",2.1621729392773,-0.589399011214549,0,3.12125521811803e-25,50,2,10,"75%"
"227",2.18267479632149,-0.55933397871833,0,9.53925279155896e-24,50,2,10,"75%"
"228",2.15176220325946,-0.526450941669026,0,5.05805152048226e-21,50,2,10,"75%"
"229",2.16905370036952,-0.596279772306957,0,7.60164172460821e-26,50,2,10,"75%"
"230",2.15524450509534,-0.603435705494439,0,5.61134541486793e-26,50,2,10,"75%"
"231",2.1701959049483,-0.587101967853531,0,2.84712695231218e-25,50,2,10,"75%"
"232",2.15059873599616,-0.613731516396697,0,1.56581897145904e-26,50,2,10,"75%"
"233",2.16791018966745,-0.572571201612519,0,2.82954139351436e-24,50,2,10,"75%"
"234",2.14006616349627,-0.522660081408898,0,1.44688580535882e-20,50,2,10,"75%"
"235",2.17928687664955,-0.509695041395439,0,1.64200452723379e-20,50,2,10,"75%"
"236",2.15871472257435,-0.535373904970859,0,1.03033185006384e-21,50,2,10,"75%"
"237",2.16791018966745,-0.525037501146875,0,2.99294751672707e-21,50,2,10,"75%"
"238",2.15640258281596,-0.579487862086822,0,1.85331869101571e-24,50,2,10,"75%"
"239",2.18717424148272,-0.561862979892152,0,5.18018491913742e-24,50,2,10,"75%"
"240",2.16676536985151,-0.535565965635794,0,6.891230885762e-22,50,2,10,"75%"
"241",2.16905370036952,-0.588015262456822,0,2.64102133427023e-25,50,2,10,"75%"
"242",2.15986879079245,-0.484643137820331,0,1.24980795905376e-18,50,2,10,"75%"
"243",2.1770218700187,-0.559615787935301,0,1.21906813839328e-23,50,2,10,"75%"
"244",2.14241634084122,-0.567569873176229,0,2.17129303932674e-23,50,2,10,"75%"
"245",2.14943391349987,-0.524122651909324,0,7.80098942131728e-21,50,2,10,"75%"
"246",2.17133680638409,-0.586191586516162,0,3.06853085693514e-25,50,2,10,"75%"
"247",2.17588743994809,-0.552546622344824,0,3.68766185831817e-23,50,2,10,"75%"
"248",2.16102152867226,-0.565682540617297,0,1.11828630389229e-23,50,2,10,"75%"
"249",2.18717424148272,-0.555974837267069,0,1.25590273092458e-23,50,2,10,"75%"
"250",2.15986879079245,-0.550430878357712,0,1.10414173244681e-22,50,2,10,"75%"
"251",2.18380155700408,-0.570371623300296,0,1.71096547269356e-24,50,2,10,"75%"
"252",2.18041745901984,-0.626492256515662,0,3.84774931893376e-28,50,2,10,"75%"
"253",2.1770218700187,-0.526442014253373,0,1.61254448780998e-21,50,2,10,"75%"
"254",2.16102152867226,-0.545601544560551,0,2.10783716871279e-22,50,2,10,"75%"
"255",2.15871472257434,-0.583868254909747,0,8.57036879732376e-25,50,2,10,"75%"
"256",2.17361471169708,-0.564176799261835,0,7.35202866302185e-24,50,2,10,"75%"
"257",2.18267479632149,-0.541738216827962,0,1.30988085746044e-22,50,2,10,"75%"
"258",2.15986879079245,-0.548432875695322,0,1.47652511218226e-22,50,2,10,"75%"
"259",2.1621729392773,-0.532932399546007,0,1.24785132856686e-21,50,2,10,"75%"
"260",2.15524450509534,-0.508510807917518,0,5.4603272973723e-20,50,2,10,"75%"
"261",2.1621729392773,-0.538832121673171,0,5.32436018723896e-22,50,2,10,"75%"
"262",2.16676536985151,-0.567377793270707,0,6.49277512758231e-24,50,2,10,"75%"
"263",2.16791018966744,-0.582764969802275,0,6.17694561584228e-25,50,2,10,"75%"
"264",2.18380155700408,-0.608955089338923,0,4.73028862701511e-27,50,2,10,"75%"
"265",2.1701959049483,-0.556765971244602,0,2.62307781486181e-23,50,2,10,"75%"
"266",2.16332302566054,-0.555887115896957,0,4.20119428719787e-23,50,2,10,"75%"
"267",2.14593128294867,-0.544525542211652,0,5.03711352374294e-22,50,2,10,"75%"
"268",2.17133680638409,-0.584144502895588,0,4.17541010159179e-25,50,2,10,"75%"
"269",2.15524450509534,-0.500833227018295,0,1.59700729961719e-19,50,2,10,"75%"
"270",2.1770218700187,-0.583713339514282,0,3.27486322038405e-25,50,2,10,"75%"
"271",2.17475172148416,-0.53381514199066,0,6.11887553835379e-22,50,2,10,"75%"
"272",2.17475172148416,-0.591657784388392,0,1.11443170015029e-25,50,2,10,"75%"
"273",2.15755932094379,-0.526359916728047,0,3.9504476086472e-21,50,2,10,"75%"
"274",2.16791018966745,-0.562480298630777,0,1.2646556622426e-23,50,2,10,"75%"
"275",2.17815501461587,-0.550877184051988,0,4.22059218926751e-23,50,2,10,"75%"
"276",2.17133680638409,-0.540137402168391,0,2.85552761183043e-22,50,2,10,"75%"
"277",2.1770218700187,-0.620984734311498,0,1.10641100923225e-27,50,2,10,"75%"
"278",2.1540850846756,-0.550665244566731,0,1.41203870934655e-22,50,2,10,"75%"
"279",2.17588743994809,-0.566449527511956,0,4.65997518690206e-24,50,2,10,"75%"
"280",2.18605127673809,-0.574615361641176,0,7.98827469512172e-25,50,2,10,"75%"
"281",2.1621729392773,-0.511593083511961,0,2.62987518014969e-20,50,2,10,"75%"
"282",2.16676536985151,-0.621332787392768,0,1.93413034619253e-27,50,2,10,"75%"
"283",2.16791018966744,-0.558472277232858,0,2.2860156542945e-23,50,2,10,"75%"
"284",2.16791018966744,-0.609765571619794,0,1.05192235110738e-26,50,2,10,"75%"
"285",2.16561923792089,-0.570280249865742,0,4.47919611304018e-24,50,2,10,"75%"
"286",2.17133680638409,-0.549970323084332,0,6.75136042805003e-23,50,2,10,"75%"
"287",2.18154676461699,-0.495147811046757,0,1.1943820769558e-19,50,2,10,"75%"
"288",2.17361471169709,-0.586422408210152,0,2.61814919386098e-25,50,2,10,"75%"
"289",2.15755932094379,-0.473013936022854,0,6.71215971374113e-18,50,2,10,"75%"
"290",2.14593128294867,-0.522590465344706,0,1.12994295813194e-20,50,2,10,"75%"
"291",2.17133680638409,-0.632321358244961,0,2.7252723211835e-28,50,2,10,"75%"
"292",2.18154676461699,-0.5157285187467,0,6.22311290801648e-21,50,2,10,"75%"
"293",2.18492704952581,-0.593653107719047,0,4.6609821203949e-26,50,2,10,"75%"
"294",2.18041745901984,-0.601438754069674,0,1.82626725169277e-26,50,2,10,"75%"
"295",2.15292431843964,-0.54348640600422,0,4.20526429195566e-22,50,2,10,"75%"
"296",2.16561923792089,-0.542278420317459,0,2.74340541897241e-22,50,2,10,"75%"
"297",2.18154676461699,-0.576116873580261,0,8.09396733358872e-25,50,2,10,"75%"
"298",2.16676536985151,-0.541454108260433,0,2.92894716032769e-22,50,2,10,"75%"
"299",2.17133680638409,-0.530400226890135,0,1.17881171388397e-21,50,2,10,"75%"
"300",2.15176220325946,-0.495440704926354,0,3.89093091466902e-19,50,2,10,"75%"
"301",2.19499988231411,-0.542502480419402,0,6.41292800244589e-23,70,2,10,"75%"
"302",2.17247640764702,-0.608035861143322,0,1.05163790085886e-26,70,2,10,"75%"
"303",2.18154676461699,-0.615016353192952,0,2.12042873621936e-27,70,2,10,"75%"
"304",2.14943391349987,-0.53004567021253,0,3.37218683609492e-21,70,2,10,"75%"
"305",2.19722457733622,-0.564070138284763,0,2.19878219315732e-24,70,2,10,"75%"
"306",2.15986879079245,-0.570633585675354,0,5.71909321316481e-24,70,2,10,"75%"
"307",2.14826773260969,-0.522956471019261,0,9.68315273827458e-21,70,2,10,"75%"
"308",2.17133680638409,-0.586191586518735,0,3.0687048482092e-25,70,2,10,"75%"
"309",2.1621729392773,-0.560767198540407,0,2.17387957136816e-23,70,2,10,"75%"
"310",2.16561923792089,-0.605371569675585,0,2.33447528545437e-26,70,2,10,"75%"
"311",2.17475172148416,-0.561321787780322,0,1.06116630776179e-23,70,2,10,"75%"
"312",2.17361471169708,-0.538509052514399,0,3.25145828866475e-22,70,2,10,"75%"
"313",2.15524450509533,-0.616229056957451,0,8.23681164608282e-27,70,2,10,"75%"
"314",2.16905370036952,-0.530056985693811,0,1.3764793285962e-21,70,2,10,"75%"
"315",2.16561923792088,-0.572310707415605,0,3.31391964908663e-24,70,2,10,"75%"
"316",2.16561923792089,-0.550199253808166,0,8.63380124747664e-23,70,2,10,"75%"
