"","coef.parasites","coef.high","exp.coef.parasites","exp.coef.high","p.parasites","p.high","high.CI_low","high.CI_high","converge.issue","infection.length","arena.size","tol.diff","initial.parasites"
"1",0.325609932149218,-0.394454627265973,1.38487506826121,0.674047546178753,0.0599714465404572,0.492904410116824,0.218286754754492,2.08139103547806,"no",10,2,"2.5x",10
"2",0.21149043433897,0.111051855570566,1.23551814702438,1.11745285150726,0.180362904599972,0.830241637996141,0.404873017228183,3.08417904430998,"no",10,2,"2.5x",10
"3",0.571899775359009,-0.469470145409723,1.77162955459521,0.62533351635239,0.00313741755060758,0.411271317788824,0.204061722982483,1.91629278121508,"no",10,2,"2.5x",10
"4",0.138426341755036,-0.832469874554086,1.14846508453205,0.43497362820205,0.471185613766356,0.228549226655144,0.112195658131863,1.68635810317087,"no",10,2,"2.5x",10
"5",0.236210817025118,-1.28212622845868,1.26644126940702,0.277446757669311,0.151274582850532,0.0500592603057977,0.0769511849876067,1.00033161742227,"no",10,2,"2.5x",10
"6",0.179731453007547,-0.811591989189963,1.19689589716592,0.444150420422135,0.264075180307281,0.177674994219582,0.136466640432056,1.44555178713713,"no",10,2,"2.5x",10
"7",0.579735356384798,-1.04396070147314,1.78556582962106,0.352057522172124,0.000307958210585103,0.0710385227508851,0.113335477021839,1.09360724615905,"no",10,2,"2.5x",10
"8",0.540113718023968,-0.578856444403241,1.71620201419028,0.560539007710673,0.00126361183534022,0.235128139803446,0.215572918543984,1.45752992206745,"no",10,2,"2.5x",10
"9",0.219987888821212,-1.20584497349192,1.2460616392207,0.299438874674865,0.213127596935183,0.0371631334777125,0.0963336184602229,0.930761670740862,"no",10,2,"2.5x",10
"10",-0.0156270475890005,-2.06911703435848,0.984494421163397,0.126297248618218,0.917246609811664,0.00599640058864822,0.028871766604519,0.552477277439455,"no",10,2,"2.5x",10
"11",0.117804737165327,-0.512050926836529,1.12502441446248,0.599265268384055,0.436190524401038,0.322958373815296,0.217092003535124,1.65422427378036,"no",10,2,"2.5x",10
"12",0.3340591259015,-0.723816561116153,1.39662571788797,0.484898076771457,0.0434776583565352,0.15536222188099,0.178659100594526,1.31606027386361,"no",10,2,"2.5x",10
"13",0.237221143528478,0.36244288423405,1.26772143517025,1.43683515270216,0.186250744162785,0.492853589991525,0.509958691528576,4.04835781865471,"no",10,2,"2.5x",10
"14",0.208673747276832,-0.876633097082804,1.23204297557744,0.416181799114529,0.381780147348002,0.295667955335075,0.0804913073530732,2.15187571937969,"no",10,2,"2.5x",10
"15",0.0391989236125955,-1.28756845150414,1.03997733912457,0.275940931767649,0.803099469047633,0.0242793270179199,0.0900105291062525,0.845938787171388,"no",10,2,"2.5x",10
"16",0.26808422970846,-0.976319703533708,1.30745726212111,0.376694899799215,0.110759374668273,0.0989140420831537,0.118132481253242,1.2011857029444,"no",10,2,"2.5x",10
"17",0.478994346293754,-0.149570120839676,1.61445000790673,0.86107805638638,0.0117433016172165,0.788083917780671,0.289335820897336,2.56261190505421,"no",10,2,"2.5x",10
"18",0.349907299809723,-1.18139141839504,1.41893600685855,0.306851482626679,0.0210299800457276,0.03904777975972,0.0999178372065565,0.942352587111568,"no",10,2,"2.5x",10
"19",0.255556761160662,-1.11753158878214,1.29118029983042,0.327086182166831,0.127966405773016,0.0530741754392677,0.105411819480384,1.01492765319721,"no",10,2,"2.5x",10
"20",0.497591352832746,-2.32835084010085,1.64475486163946,0.0974563357157553,0.0036759221891673,0.00231716912023018,0.0217875170713852,0.435925642193343,"no",10,2,"2.5x",10
"21",0.173981716456745,-2.25548490228878,1.19003380758686,0.104822702642374,0.220464979059552,0.00248257248606245,0.0243154790882428,0.451884947418723,"no",10,2,"2.5x",10
"22",0.28622123915679,-0.209105944408605,1.33138697760344,0.811309277408504,0.0586864908424452,0.679791658060835,0.300573758332993,2.1898875911845,"no",10,2,"2.5x",10
"23",0.0404601934578366,-1.94042322064098,1.04128985872885,0.143643144167969,0.818124047588451,0.0106855304886661,0.0323800759634703,0.637223732573623,"no",10,2,"2.5x",10
"24",0.188286391191271,-0.624862038137311,1.20717919133465,0.535335279276871,0.381931070610171,0.381891461389708,0.131932975900465,2.17219280685865,"no",10,2,"2.5x",10
"25",0.222971989797608,-1.05473674782208,1.24978556649904,0.348284101787244,0.121920928136374,0.0432008475892214,0.125276310519607,0.968274169750253,"no",10,2,"2.5x",10
"26",0.0616298845005559,-0.185707216743765,1.06356862863813,0.830516720778482,0.650970905143649,0.664924734003359,0.358414231790939,1.92447163731761,"no",10,2,"2.5x",10
"27",0.248390719464638,-0.395306828425793,1.28196072136035,0.673473366771054,0.17944230376764,0.494465119739402,0.216682393648478,2.09323133325615,"no",10,2,"2.5x",10
"28",0.28905418734375,-0.58765934530273,1.33516407556307,0.555626293169374,0.176081480954434,0.349371907589366,0.162275860221346,1.90244302042239,"no",10,2,"2.5x",10
"29",-0.063638762530541,-0.863544351784829,0.938343903291783,0.421664901870461,0.636601961871273,0.0779352819702503,0.161431076468786,1.10140682549313,"no",10,2,"2.5x",10
"30",0.18944703659707,-1.10425521595526,1.2085811117259,0.33145765470721,0.378994229678342,0.109820840304174,0.0856239827087805,1.28310052147035,"no",10,2,"2.5x",10
"31",0.368319294930315,0.0507649522661757,1.44530344337015,1.05207557623868,0.00167213539779996,0.903379054222944,0.463541147629338,2.38784199370157,"no",10,2,"2.5x",10
"32",0.172202473424074,-0.285511436204674,1.18791833075785,0.751629745337581,0.476323224909589,0.70866937529079,0.168103798438515,3.36070498896471,"no",10,2,"2.5x",10
